date,windspeed_10,windspeed_30,windspeed_50,hd_10,hd_30,hd_50,temperature,pressure,humidity,Target,iso_label,dbscan_label
2019-11-05 03:15:00,0.223,0.297,1.829,123.528,310.268,17.023,6.975,890.278,32.606,3.661348,1,0
2019-11-05 03:30:00,0.0,0.0,0.149,135.093,300.893,10.832,5.958,890.26,35.855,1.306997,1,0
2019-11-05 03:45:00,0.0,0.0,0.0,135.107,300.914,10.861,6.649,890.149,34.252,1.33861,1,0
2019-11-05 04:00:00,0.348,0.0,0.0,135.143,300.904,10.889,6.714,890.1,34.508,1.346813,1,0
2019-11-05 04:15:00,1.755,0.0,0.0,157.017,179.541,10.942,6.44,890.047,34.934,2.148662,1,0
2019-11-05 04:30:00,1.351,0.52,0.297,154.483,179.657,11.254,6.577,890.074,34.478,1.786924,1,0
2019-11-05 04:45:00,0.0,0.0,0.0,144.491,179.628,11.062,5.793,889.994,37.155,1.326601,1,0
2019-11-05 05:00:00,1.217,0.0,0.595,186.36,179.647,11.024,7.422,889.918,32.994,2.552456,1,0
2019-11-05 05:15:00,1.88,0.869,1.068,212.643,179.83,11.276,6.733,889.879,34.734,6.717101,1,0
2019-11-05 05:30:00,2.492,1.829,1.931,165.638,182.341,6.748,6.764,889.825,34.46,8.331013,1,0
2019-11-05 05:45:00,2.849,3.206,2.543,162.436,202.021,7.915,6.397,889.79,35.355,7.871913,1,0
2019-11-05 06:00:00,2.798,3.563,3.206,188.7,214.171,8.159,6.483,889.803,36.004,9.097928,1,0
2019-11-05 06:15:00,1.625,4.022,2.492,204.48,213.363,9.588,5.595,889.914,38.903,7.872368,1,-1
2019-11-05 06:30:00,0.743,2.033,1.296,299.961,311.854,14.943,4.752,889.981,40.596,2.832388,1,0
2019-11-05 06:45:00,0.0,0.0,0.074,308.617,300.143,11.235,3.615,889.91,43.782,1.392327,1,0
2019-11-05 07:00:00,2.033,0.074,1.421,134.968,163.307,6.66,4.14,889.901,43.288,1.336748,1,0
2019-11-05 07:15:00,2.798,2.135,1.727,138.752,163.301,6.918,4.868,889.848,40.874,1.247879,1,0
2019-11-05 07:30:00,3.155,1.931,1.421,165.332,190.33,6.396,6.198,889.856,36.765,0.759523,1,0
2019-11-05 07:45:00,2.492,2.39,1.319,180.926,203.478,6.391,5.206,889.98,39.597,0.692696,1,0
2019-11-05 08:00:00,2.543,3.359,2.033,165.56,192.466,6.466,5.395,890.065,38.942,0.656043,1,0
2019-11-05 08:15:00,4.175,3.206,1.778,159.208,175.573,5.694,4.864,889.954,41.375,0.627709,1,0
2019-11-05 08:30:00,3.563,2.798,1.119,156.721,171.033,5.561,4.409,889.998,42.779,0.498455,1,0
2019-11-05 08:45:00,3.665,5.348,2.849,161.349,164.917,6.214,4.538,890.109,42.854,0.837578,1,0
2019-11-05 09:00:00,2.951,5.042,3.767,154.189,162.543,5.87,4.926,890.296,42.187,0.996346,1,0
2019-11-05 09:15:00,3.206,4.073,4.787,139.089,153.864,5.81,5.325,890.61,41.116,1.554329,1,0
2019-11-05 09:30:00,3.665,4.481,3.665,143.035,147.735,6.418,5.725,890.775,40.498,0.920072,1,0
2019-11-05 09:45:00,2.9,3.41,3.002,140.331,144.983,6.3,6.156,890.81,39.835,0.917931,1,0
2019-11-05 10:00:00,3.563,4.073,3.002,139.162,144.21,6.118,6.314,890.846,39.943,0.800044,1,0
2019-11-05 10:15:00,3.41,3.614,1.829,148.652,152.948,6.169,7.538,890.917,37.296,0.686992,1,0
2019-11-05 10:30:00,2.339,2.441,0.595,153.895,157.832,6.12,9.075,891.023,34.592,0.451351,1,-1
2019-11-05 10:45:00,2.441,1.778,1.472,154.413,157.993,6.068,10.57,891.009,31.389,0.367817,1,0
2019-11-05 11:00:00,1.319,1.245,1.068,148.285,158.067,5.747,11.858,891.098,28.805,0.38577,1,0
2019-11-05 11:15:00,1.37,1.245,1.421,140.076,157.097,5.855,13.072,891.089,26.305,0.41611,1,0
2019-11-05 11:30:00,0.149,0.0,0.372,242.125,161.286,6.357,13.671,891.262,24.909,0.383696,1,0
2019-11-05 11:45:00,1.049,0.446,0.372,335.903,326.36,10.83,14.245,891.35,23.255,0.585942,1,0
2019-11-05 12:00:00,0.571,0.646,0.724,324.711,318.916,22.681,14.833,891.412,22.338,1.205279,1,0
2019-11-05 12:15:00,0.952,1.003,1.175,306.554,291.506,14.887,15.35,891.461,21.627,3.288021,1,0
2019-11-05 12:30:00,1.128,1.128,1.379,314.393,270.829,21.648,15.067,891.426,21.981,3.835905,1,0
2019-11-05 12:45:00,2.543,2.594,2.645,335.242,331.498,42.825,14.71,891.328,22.311,2.253337,1,0
2019-11-05 13:00:00,2.441,2.594,3.002,304.548,293.208,19.609,15.088,891.103,21.149,3.117655,1,0
2019-11-05 13:15:00,3.104,3.257,3.41,280.911,279.12,17.064,15.215,890.939,20.293,3.91556,1,0
2019-11-05 13:30:00,3.002,2.9,3.257,278.252,280.637,18.092,15.298,890.752,20.378,2.943104,1,0
2019-11-05 13:45:00,2.339,2.084,2.645,262.682,264.81,15.049,15.627,890.566,19.923,3.533006,1,0
2019-11-05 14:00:00,2.645,2.441,2.645,293.064,291.587,20.146,15.8,890.482,19.532,4.573843,1,0
2019-11-05 14:15:00,1.931,2.186,2.084,278.388,273.255,16.538,16.1,890.402,19.4,6.546527,1,0
2019-11-05 14:30:00,3.512,3.359,3.665,283.439,279.311,16.49,16.066,890.278,19.302,7.37131,1,0
2019-11-05 14:45:00,3.257,3.563,3.767,300.141,291.501,18.469,16.375,890.189,18.942,6.29753,1,0
2019-11-05 15:00:00,3.614,3.563,3.716,291.55,290.466,18.151,16.503,889.989,18.689,5.28789,1,0
2019-11-05 15:15:00,2.543,2.594,2.849,317.182,307.951,22.018,16.734,889.896,18.16,4.685977,1,0
2019-11-05 15:30:00,3.104,3.41,3.359,292.194,286.006,18.378,16.47,889.83,18.338,4.768032,1,0
2019-11-05 15:45:00,2.033,2.288,2.492,280.784,281.105,18.281,16.581,889.794,18.075,4.871691,1,0
2019-11-05 16:00:00,2.696,2.696,2.798,291.586,291.587,19.908,16.8,889.768,17.381,4.401025,1,0
2019-11-05 16:15:00,3.206,3.257,3.359,318.838,315.43,23.806,17.167,889.737,17.418,4.626081,1,0
2019-11-05 16:30:00,3.002,3.206,3.665,327.955,324.486,31.465,16.902,889.719,18.197,3.589001,1,0
2019-11-05 16:45:00,2.951,2.747,3.104,313.208,309.003,20.71,16.814,889.754,17.971,3.140248,1,0
2019-11-05 17:00:00,1.857,1.931,2.186,317.262,312.865,23.759,16.274,889.75,18.444,3.664745,1,0
2019-11-05 17:15:00,2.543,2.798,3.002,306.463,311.511,25.24,16.074,889.719,18.6,3.423099,1,0
2019-11-05 17:30:00,3.206,3.665,3.614,311.427,309.358,20.706,15.764,889.754,18.964,3.031037,1,0
2019-11-05 17:45:00,2.441,2.798,2.696,305.028,300.531,20.157,15.283,889.794,19.603,2.163746,1,0
2019-11-05 18:00:00,2.084,2.237,2.492,301.004,300.628,20.709,14.887,889.772,20.262,2.444287,1,0
2019-11-05 18:15:00,1.982,1.727,1.727,294.599,293.244,20.612,14.391,889.812,21.119,3.042561,1,0
2019-11-05 18:30:00,1.88,2.033,1.88,291.576,295.874,19.917,13.759,889.83,22.134,1.941241,1,0
2019-11-05 18:45:00,2.288,2.798,2.237,292.053,293.732,19.871,13.694,889.825,21.896,1.235203,1,0
2019-11-05 19:00:00,2.237,2.186,1.857,284.119,288.276,19.86,13.678,889.883,21.774,1.300945,1,0
2019-11-05 19:15:00,2.084,2.084,1.449,292.267,292.441,20.192,13.366,889.976,22.315,0.903169,1,0
2019-11-05 19:30:00,2.645,2.645,2.798,273.027,285.616,18.866,13.221,890.056,22.512,1.042629,1,0
2019-11-05 19:45:00,2.9,3.053,2.594,264.748,278.929,18.376,12.991,890.136,22.838,0.935768,1,0
2019-11-05 20:00:00,1.931,2.798,3.308,247.279,278.254,18.927,10.776,890.225,28.002,0.598592,1,0
2019-11-05 20:15:00,1.829,2.135,1.523,235.61,274.838,13.7,11.606,890.22,25.589,0.825684,1,0
2019-11-05 20:30:00,2.237,1.143,1.37,228.217,274.892,17.402,11.395,890.26,26.093,0.61467,1,0
2019-11-05 20:45:00,0.0,0.818,1.319,228.21,255.342,19.539,8.316,890.314,33.884,0.455323,1,0
2019-11-05 21:00:00,0.892,0.892,0.0,147.051,224.281,19.138,8.344,890.194,33.28,0.463852,1,0
2019-11-05 21:15:00,2.39,1.319,0.0,152.534,224.28,19.16,9.556,890.176,30.02,0.444088,1,0
2019-11-05 21:30:00,2.39,0.966,0.0,164.592,224.259,19.243,9.706,890.216,29.414,0.430374,1,0
2019-11-05 21:45:00,3.308,1.37,0.0,166.263,209.528,19.236,8.445,890.176,32.679,0.48197,1,0
2019-11-05 22:00:00,3.41,3.206,0.223,140.92,155.862,7.772,7.126,890.189,36.168,0.527174,1,-1
2019-11-05 22:15:00,3.41,3.716,1.982,155.136,155.526,5.725,6.945,890.087,36.296,0.554132,1,0
2019-11-05 22:30:00,2.798,3.767,2.237,151.646,155.88,6.104,6.734,890.052,37.052,0.567026,1,0
2019-11-05 22:45:00,3.308,3.563,3.308,130.842,147.624,6.373,5.997,890.02,39.216,0.601503,1,0
2019-11-05 23:00:00,3.563,4.991,4.124,139.545,142.133,6.475,6.083,889.941,39.495,0.594735,1,0
2019-11-05 23:15:00,3.971,3.818,2.849,157.145,134.036,5.893,6.749,889.759,37.481,0.6529,1,0
2019-11-05 23:30:00,3.971,4.124,3.41,151.421,136.749,5.926,6.494,889.701,38.144,0.654392,1,0
2019-11-05 23:45:00,3.92,4.583,5.144,141.958,136.582,6.171,5.732,889.626,40.435,0.989725,1,0
2019-11-06 00:00:00,4.583,5.144,5.297,145.304,139.583,6.226,5.359,889.564,41.639,1.864307,1,0
2019-11-06 00:15:00,3.818,4.889,4.532,147.524,146.728,6.14,4.962,889.462,42.805,2.0217,1,0
2019-11-06 00:30:00,4.124,4.736,4.175,152.104,149.732,6.128,5.224,889.294,41.863,1.633592,1,0
2019-11-06 00:45:00,2.339,4.226,3.818,147.716,156.394,6.272,4.737,889.276,43.336,1.189723,1,0
2019-11-06 01:00:00,3.461,4.175,3.716,146.239,147.321,6.085,5.034,889.179,42.441,1.924447,1,0
2019-11-06 01:15:00,4.328,4.736,3.461,142.628,141.927,6.222,4.984,889.196,42.608,2.32745,1,0
2019-11-06 01:30:00,4.838,4.583,3.512,145.348,143.484,6.166,5.002,889.201,42.624,2.645123,1,0
2019-11-06 01:45:00,4.43,4.634,3.257,141.556,150.932,6.319,4.882,889.188,42.834,2.269296,1,0
2019-11-06 02:00:00,3.92,5.093,3.767,141.594,145.331,6.47,4.272,889.205,44.917,3.434901,1,0
2019-11-06 02:15:00,4.175,5.246,3.92,147.507,148.618,6.462,4.603,889.125,43.692,5.032701,1,0
2019-11-06 02:30:00,3.206,4.124,4.481,139.532,154.003,6.456,4.078,889.17,45.357,5.580632,1,0
2019-11-06 02:45:00,2.594,3.41,3.92,118.809,130.691,6.375,3.954,889.227,45.812,6.394273,1,0
2019-11-06 03:00:00,1.068,2.033,3.512,93.353,116.633,6.213,3.904,889.36,45.916,8.177,1,0
2019-11-06 03:15:00,2.747,3.563,3.512,133.537,122.81,6.026,3.786,889.298,46.26,10.524002,1,0
2019-11-06 03:30:00,4.43,4.175,4.073,147.201,136.043,6.536,4.026,889.254,45.247,15.602738,1,0
2019-11-06 03:45:00,4.634,5.042,4.838,145.953,139.709,6.208,4.327,889.156,44.124,21.62384,1,0
2019-11-06 04:00:00,4.226,5.195,5.348,142.934,138.786,6.132,4.485,889.108,43.696,25.556421,1,0
2019-11-06 04:15:00,3.971,4.583,5.96,137.543,126.661,6.123,4.556,889.156,43.414,33.042324,1,0
2019-11-06 04:30:00,3.818,4.991,4.838,131.916,119.13,5.995,4.565,889.174,43.29,55.996548,1,0
2019-11-06 04:45:00,3.767,4.124,5.195,138.692,110.936,5.954,5.18,889.174,41.129,93.04818,1,0
2019-11-06 05:00:00,3.512,4.328,5.654,137.187,113.546,5.94,5.261,889.223,40.734,118.53928,1,0
2019-11-06 05:15:00,3.104,4.175,6.164,129.297,101.799,5.903,5.037,889.289,41.18,132.69089,1,0
2019-11-06 05:30:00,3.41,5.093,6.725,112.811,100.433,5.986,6.258,889.355,37.501,137.60796,1,0
2019-11-06 05:45:00,3.104,4.532,6.317,119.086,99.48,5.898,6.789,889.431,35.977,141.14122,1,0
2019-11-06 06:00:00,3.614,4.43,5.705,121.249,103.224,5.877,6.764,889.524,36.079,150.05347,1,0
2019-11-06 06:15:00,3.206,4.94,6.521,114.218,103.546,5.825,6.959,889.63,35.63,161.9013,1,0
2019-11-06 06:30:00,3.359,4.889,6.623,113.423,103.105,5.887,7.457,889.657,34.095,162.88031,1,0
2019-11-06 06:45:00,4.43,5.807,6.266,114.22,104.563,5.866,7.616,889.83,33.717,159.20972,1,0
2019-11-06 07:00:00,4.481,5.756,6.776,123.004,114.114,5.922,7.555,889.918,33.768,178.50912,1,0
2019-11-06 07:15:00,6.368,7.796,8.714,115.592,110.893,5.879,7.883,889.95,32.909,194.57707,1,0
2019-11-06 07:30:00,5.654,6.572,7.388,113.71,107.992,5.915,8.252,890.078,31.906,198.8234,1,0
2019-11-06 07:45:00,5.501,6.98,8.306,97.312,97.02,5.913,8.384,890.225,31.692,193.8854,1,0
2019-11-06 08:00:00,5.705,6.776,8.255,96.481,95.443,5.95,8.41,890.331,31.636,179.79953,1,0
2019-11-06 08:15:00,5.246,6.419,8.0,102.754,95.689,5.941,8.199,890.557,32.11,170.27669,1,0
2019-11-06 08:30:00,6.266,7.388,8.459,101.546,94.653,5.87,8.233,890.642,32.02,157.57854,1,0
2019-11-06 08:45:00,7.082,8.816,9.275,95.096,88.163,5.88,8.251,890.744,32.089,158.6433,1,0
2019-11-06 09:00:00,7.235,8.306,9.632,92.05,89.87,5.992,8.137,890.925,32.419,158.82289,1,0
2019-11-06 09:15:00,8.204,9.326,10.55,87.805,84.706,5.987,8.072,891.182,32.75,156.55122,1,0
2019-11-06 09:30:00,8.867,9.785,11.162,84.189,81.173,6.025,8.258,891.417,32.35,159.81676,1,0
2019-11-06 09:45:00,9.989,11.264,12.437,77.814,77.941,5.874,8.427,891.528,32.352,169.5635,1,0
2019-11-06 10:00:00,10.499,11.672,12.233,77.486,74.738,5.839,8.594,891.621,32.301,174.21638,1,0
2019-11-06 10:15:00,10.754,11.417,12.233,88.701,84.168,5.9,8.855,891.754,32.553,174.66365,1,0
2019-11-06 10:30:00,10.499,11.672,12.794,82.255,82.574,5.929,9.023,891.842,32.948,174.06584,1,0
2019-11-06 10:45:00,11.519,12.08,12.947,77.69,72.913,5.839,9.234,891.714,33.473,172.85097,1,0
2019-11-06 11:00:00,11.111,12.692,12.896,79.217,72.1,5.8,9.471,891.705,34.008,176.04587,1,0
2019-11-06 11:15:00,11.06,11.978,12.539,71.407,73.299,5.912,9.86,891.688,34.213,170.46228,1,0
2019-11-06 11:30:00,12.08,13.049,14.069,73.638,73.346,5.664,10.11,891.616,35.17,158.06041,1,0
2019-11-06 11:45:00,11.978,13.151,13.814,70.646,68.598,5.606,10.431,891.625,35.228,152.93059,1,0
2019-11-06 12:00:00,12.641,13.865,14.681,67.393,67.573,5.499,10.867,891.532,34.069,154.84798,1,0
2019-11-06 12:15:00,12.539,13.304,14.222,66.46,64.736,5.484,11.075,891.497,34.384,155.83405,1,0
2019-11-06 12:30:00,13.661,14.987,15.038,68.581,66.932,5.538,11.374,891.386,33.253,156.38344,1,0
2019-11-06 12:45:00,12.692,13.661,14.528,71.248,66.266,5.506,11.844,891.284,32.236,156.87271,1,0
2019-11-06 13:00:00,12.08,13.406,13.814,65.151,65.358,5.592,12.052,891.124,32.032,159.32564,1,0
2019-11-06 13:15:00,12.641,13.508,14.171,69.597,67.723,5.648,12.433,890.943,31.31,156.42743,1,0
2019-11-06 13:30:00,10.958,11.825,12.794,69.368,65.585,5.661,12.73,890.841,30.797,154.31093,1,0
2019-11-06 13:45:00,11.621,12.998,13.202,66.583,63.571,5.35,12.976,890.735,29.992,155.11018,1,0
2019-11-06 14:00:00,11.621,12.284,12.233,65.08,63.048,5.212,13.078,890.633,29.918,152.92651,1,0
2019-11-06 14:15:00,11.009,11.927,12.488,62.591,62.099,5.356,13.265,890.491,29.381,152.20961,1,0
2019-11-06 14:30:00,10.958,11.621,12.182,60.093,58.604,5.116,13.531,890.384,28.744,152.93716,1,0
2019-11-06 14:45:00,10.652,11.417,11.876,67.069,66.578,5.576,13.736,890.34,27.833,151.5852,1,0
2019-11-06 15:00:00,10.958,11.315,11.723,67.91,65.798,5.381,13.918,890.212,27.45,148.42314,1,0
2019-11-06 15:15:00,9.989,10.907,11.57,64.89,60.449,5.368,13.91,890.14,27.56,145.9964,1,0
2019-11-06 15:30:00,10.397,11.468,12.182,63.975,63.192,5.236,13.986,889.972,27.825,142.57843,1,0
2019-11-06 15:45:00,9.836,10.499,10.703,65.06,61.09,5.269,14.139,890.016,27.731,139.71992,1,0
2019-11-06 16:00:00,10.295,11.417,12.029,58.71,57.39,4.974,14.056,889.967,28.13,136.41074,1,0
2019-11-06 16:15:00,10.193,11.111,12.386,60.968,58.51,5.091,14.036,889.918,28.472,135.19965,1,0
2019-11-06 16:30:00,9.938,10.652,11.213,56.883,56.02,4.896,14.132,889.848,28.201,134.06424,1,0
2019-11-06 16:45:00,9.683,10.499,11.672,63.368,59.146,5.126,14.071,889.954,28.516,132.60547,1,0
2019-11-06 17:00:00,9.887,10.856,11.417,63.006,60.456,5.236,13.823,889.923,29.11,138.02864,1,0
2019-11-06 17:15:00,9.479,10.703,11.519,57.309,59.105,4.808,13.592,889.865,29.867,142.73772,1,0
2019-11-06 17:30:00,8.918,9.836,10.295,62.678,59.4,4.957,13.388,889.928,30.358,143.3856,1,0
2019-11-06 17:45:00,9.581,11.264,11.876,65.652,61.847,5.249,13.058,889.843,30.814,142.90094,1,0
2019-11-06 18:00:00,9.938,11.213,11.621,64.735,60.624,5.008,12.752,889.763,31.477,145.74396,1,0
2019-11-06 18:15:00,8.255,9.122,9.224,64.814,63.343,5.234,12.279,889.878,32.653,149.67082,1,0
2019-11-06 18:30:00,8.459,9.836,11.213,59.118,58.118,4.897,11.75,889.883,34.437,150.24599,1,0
2019-11-06 18:45:00,7.133,8.459,9.224,64.107,59.949,5.056,11.182,889.954,35.965,153.7663,1,0
2019-11-06 19:00:00,7.745,9.02,9.989,66.486,65.061,5.536,10.724,889.963,37.334,152.86572,1,0
2019-11-06 19:15:00,9.02,10.04,11.162,64.624,63.943,5.408,10.44,890.003,38.478,154.45062,1,0
2019-11-06 19:30:00,8.663,10.805,11.315,66.315,63.024,5.361,10.041,890.118,39.914,153.20332,1,0
2019-11-06 19:45:00,9.224,10.193,11.621,64.578,65.465,5.475,9.547,890.136,41.833,157.92555,1,0
2019-11-06 20:00:00,8.459,9.428,10.754,63.858,66.303,5.497,9.037,890.18,43.635,163.88449,1,0
2019-11-06 20:15:00,10.856,11.315,12.386,66.388,64.058,5.615,8.938,890.065,43.932,169.05035,1,0
2019-11-06 20:30:00,9.938,11.264,11.978,67.341,63.97,5.474,8.569,890.109,45.253,171.34645,1,0
2019-11-06 20:45:00,10.448,11.876,12.845,69.202,70.527,5.66,8.304,890.029,46.769,177.4584,1,0
2019-11-06 21:00:00,11.213,12.641,12.998,67.942,65.559,5.592,8.08,889.985,48.0,184.46674,1,0
2019-11-06 21:15:00,11.519,13.049,14.324,70.172,66.152,5.666,7.872,889.972,48.636,191.28387,1,0
2019-11-06 21:30:00,10.907,12.386,13.814,71.538,70.351,5.665,7.726,889.954,49.047,195.74605,1,0
2019-11-06 21:45:00,9.632,10.958,12.437,70.339,67.197,5.605,7.566,890.007,49.322,192.81078,1,0
2019-11-06 22:00:00,9.683,10.703,12.539,69.244,67.469,5.6,7.355,889.967,49.761,189.42722,1,0
2019-11-06 22:15:00,10.703,11.672,12.794,68.696,68.353,5.551,7.359,889.87,49.558,186.92511,1,0
2019-11-06 22:30:00,11.162,12.488,14.069,65.65,66.104,5.706,7.332,889.679,49.468,186.44179,1,0
2019-11-06 22:45:00,11.468,12.998,14.375,64.394,63.42,5.532,7.217,889.573,49.753,187.73972,1,0
2019-11-06 23:00:00,10.346,11.978,13.61,64.377,62.519,5.36,6.977,889.635,50.376,184.44968,1,0
2019-11-06 23:15:00,10.499,11.774,12.947,61.822,63.574,5.383,6.952,889.559,50.37,181.3033,1,0
2019-11-06 23:30:00,10.805,12.233,13.865,63.848,62.092,5.474,6.979,889.493,50.333,181.1569,1,0
2019-11-06 23:45:00,10.754,12.182,13.865,63.013,61.832,5.334,6.901,889.44,50.39,182.69719,1,0
2019-11-07 00:00:00,9.989,11.621,12.896,59.783,60.436,5.216,6.741,889.338,50.805,190.94092,1,0
2019-11-07 00:15:00,9.224,10.346,12.794,65.314,58.887,5.268,6.416,889.241,51.92,193.8145,1,-1
2019-11-07 00:30:00,9.224,11.111,12.845,60.973,59.684,5.095,6.375,889.152,51.629,197.38644,1,0
2019-11-07 00:45:00,10.499,11.978,13.355,64.97,59.606,5.254,6.347,889.116,51.994,199.48349,1,0
2019-11-07 01:00:00,11.264,12.845,14.018,64.148,63.293,5.578,6.346,888.877,51.78,199.5991,1,0
2019-11-07 01:15:00,9.632,11.264,13.61,64.058,63.707,5.42,6.334,889.014,51.485,199.54921,1,-1
2019-11-07 01:30:00,9.836,11.876,13.202,58.877,56.279,5.091,6.159,888.975,52.144,201.32686,1,0
2019-11-07 01:45:00,9.734,11.825,13.457,58.0,59.908,5.175,6.17,889.014,51.863,201.63023,1,0
2019-11-07 02:00:00,9.938,11.774,13.61,60.892,60.596,5.314,6.204,888.815,50.939,201.34001,1,0
2019-11-07 02:15:00,11.417,13.712,15.905,57.538,57.893,5.099,6.208,888.487,50.917,201.18655,1,-1
2019-11-07 02:30:00,10.448,12.08,13.916,59.796,59.208,5.279,6.086,888.709,50.305,201.14825,1,-1
2019-11-07 02:45:00,9.887,11.774,13.151,62.555,60.24,5.31,5.862,888.798,49.882,200.97705,1,0
2019-11-07 03:00:00,9.683,11.57,13.865,58.958,57.31,5.148,5.711,888.802,49.019,201.51793,1,-1
2019-11-07 03:15:00,8.765,10.601,12.743,56.174,55.575,4.925,5.536,888.833,48.793,201.32016,1,0
2019-11-07 03:30:00,8.561,10.04,12.08,57.314,52.843,4.782,5.356,889.116,49.304,201.40678,1,0
2019-11-07 03:45:00,8.816,10.652,12.59,58.199,58.482,5.103,5.101,889.196,50.681,199.34126,1,0
2019-11-07 04:00:00,9.326,10.346,12.692,60.169,58.55,5.1,5.096,889.218,51.698,187.95042,1,-1
2019-11-07 04:15:00,10.55,11.723,13.151,63.516,62.981,5.401,5.26,889.13,50.412,178.18889,1,0
2019-11-07 04:30:00,8.714,10.193,11.468,67.492,68.108,5.713,5.292,889.382,49.998,176.21616,1,0
2019-11-07 04:45:00,9.632,11.213,12.335,69.874,71.096,5.709,5.077,889.395,50.785,164.65564,1,0
2019-11-07 05:00:00,9.224,10.856,11.774,66.995,66.908,5.644,5.191,889.351,48.364,147.9066,1,0
2019-11-07 05:15:00,8.204,9.275,10.244,79.612,76.126,5.819,5.186,889.431,46.758,143.5562,1,0
2019-11-07 05:30:00,8.969,10.295,11.978,72.275,73.731,5.78,4.784,889.201,48.008,144.64174,1,0
2019-11-07 05:45:00,9.53,11.57,13.406,71.14,70.727,5.597,4.69,889.072,48.447,146.27753,1,-1
2019-11-07 06:00:00,10.55,12.692,13.916,73.609,72.934,5.756,4.914,889.13,47.648,146.6105,1,0
2019-11-07 06:15:00,9.377,10.499,11.672,85.872,81.917,5.946,4.837,889.471,47.745,144.03416,1,0
2019-11-07 06:30:00,8.357,9.428,11.162,85.912,81.508,5.934,4.603,889.311,47.882,141.30014,1,0
2019-11-07 06:45:00,8.153,10.091,11.672,84.755,79.277,5.978,4.243,889.263,48.488,140.75377,1,0
2019-11-07 07:00:00,7.643,8.714,10.55,87.01,83.092,5.978,4.428,889.245,48.944,140.96483,1,0
2019-11-07 07:15:00,7.541,9.428,10.652,83.347,79.91,5.867,4.573,889.143,46.614,141.939,1,0
2019-11-07 07:30:00,9.53,11.468,12.692,75.74,71.8,5.914,4.415,888.988,44.38,144.60367,1,0
2019-11-07 07:45:00,10.091,11.009,12.284,72.744,71.518,5.743,4.426,888.873,43.9,145.12863,1,0
2019-11-07 08:00:00,8.714,10.193,11.06,84.438,80.181,5.974,4.347,889.179,43.644,144.85591,1,0
2019-11-07 08:15:00,9.683,10.295,11.57,81.92,80.362,5.91,4.526,889.139,43.865,144.6887,1,0
2019-11-07 08:30:00,9.734,11.009,11.978,81.067,81.052,5.79,4.122,889.395,46.498,146.94438,1,0
2019-11-07 08:45:00,10.193,10.805,12.08,70.482,67.106,5.749,3.955,889.568,46.386,149.46777,1,0
2019-11-07 09:00:00,9.479,10.55,11.417,72.12,67.668,5.697,3.915,890.003,47.994,151.6621,1,0
2019-11-07 09:15:00,10.295,12.029,13.304,69.545,63.325,5.673,4.157,890.198,48.573,154.8195,1,0
2019-11-07 09:30:00,11.57,12.641,14.12,66.143,63.826,5.215,4.74,890.358,51.503,154.55879,1,0
2019-11-07 09:45:00,12.029,12.947,14.477,67.922,64.802,5.072,5.089,890.735,52.538,149.17499,1,0
2019-11-07 10:00:00,10.805,11.927,12.692,63.266,60.511,5.191,5.351,890.899,51.792,151.3461,1,0
2019-11-07 10:15:00,11.927,13.763,14.12,58.816,59.246,5.1,5.512,890.938,48.858,138.26741,1,0
2019-11-07 10:30:00,11.774,11.978,12.896,57.09,56.779,4.759,5.724,891.102,45.265,138.00323,1,0
2019-11-07 10:45:00,10.499,10.958,12.284,59.607,57.69,4.699,6.477,891.506,42.486,128.00587,1,0
2019-11-07 11:00:00,12.182,12.641,13.304,57.53,54.529,4.536,6.896,891.125,42.417,124.54645,1,0
2019-11-07 11:15:00,13.355,14.222,15.548,54.804,54.86,4.609,6.932,890.832,40.246,124.19987,1,0
2019-11-07 11:30:00,13.151,13.712,15.293,58.054,55.992,4.798,7.69,890.806,38.16,117.02428,1,0
2019-11-07 11:45:00,12.692,14.018,15.344,55.193,53.393,4.638,8.267,890.726,36.822,116.03357,1,0
2019-11-07 12:00:00,13.61,14.681,16.364,56.196,56.267,4.983,8.766,890.637,35.397,115.33621,1,0
2019-11-07 12:15:00,11.162,12.794,13.763,53.549,53.98,4.896,9.106,890.735,33.886,107.281906,1,0
2019-11-07 12:30:00,11.315,12.233,12.743,52.751,54.302,4.652,9.768,890.885,32.006,97.54636,1,0
2019-11-07 12:45:00,12.233,12.845,13.406,60.799,52.832,4.782,10.245,890.974,30.988,86.431274,1,0
2019-11-07 13:00:00,10.856,11.978,12.896,53.896,54.635,4.828,10.801,890.925,29.754,87.403,1,0
2019-11-07 13:15:00,11.57,12.59,13.1,54.005,52.855,4.672,11.233,890.983,28.862,86.676414,1,0
2019-11-07 13:30:00,12.284,13.508,13.1,46.087,47.6,4.003,11.519,890.526,28.122,86.050026,1,0
2019-11-07 13:45:00,12.488,12.488,13.559,50.389,47.523,4.132,11.731,890.393,27.589,85.35947,1,0
2019-11-07 14:00:00,11.468,12.029,12.845,49.24,52.262,4.06,12.282,890.238,26.584,85.41269,1,0
2019-11-07 14:15:00,12.437,13.049,13.304,53.561,53.098,4.599,12.186,890.083,26.732,84.80456,1,0
2019-11-07 14:30:00,12.59,13.151,13.202,51.439,53.363,4.567,12.475,889.963,26.427,85.18906,1,0
2019-11-07 14:45:00,13.049,14.987,14.936,57.608,57.677,5.003,12.261,889.892,26.533,85.29943,1,-1
2019-11-07 15:00:00,14.018,15.14,15.599,57.339,57.384,4.993,12.419,889.754,26.476,85.212875,1,0
