date,hight,lowt,meant,sidu,fallrain,IMF1,IMF2,IMF3,IMF4,IMF5,IMF6,Target
2013/9/12,32.5,25.9,28.5,77,0,738834.2954,50081.07914,17731.22041,-32961.16976,19412.6514,-4154.15749,843269.018
2013/9/13,32.4,26.1,27.9,81,0.3,736410.2888,51610.74813,-2680.571078,24968.2407,-3996.33711,-3544.970132,825713.7996
2013/9/14,33.3,25.3,28.5,77,0,733451.6986,50703.43081,-14294.73543,27105.43197,-25761.70473,11221.12304,798297.1023
2013/9/15,33.4,26,28.9,76,0.3,730207.0926,47782.13907,-8524.753717,-34769.70974,-15502.69463,-17779.63395,710604.2352
2013/9/16,32.8,25.3,28.7,73,1,726742.2554,43159.96501,5386.207617,-17466.67913,17546.80261,22687.52771,806267.7443
2013/9/17,32,25.1,28.5,63,0,723172.2041,37293.31637,11192.46746,43475.59692,32318.64741,-24777.00607,818783.4043
2013/9/18,31.5,24.6,27.8,64,0,719597.2073,30696.43666,1869.838093,3918.565876,6659.605045,23468.22851,777703.1465
2013/9/19,32.7,25.3,28.6,67,4.5,716550.2208,24456.04752,-12366.63869,-47482.64573,-29970.99251,-17802.91956,476664.8732
2013/9/20,34.2,25.5,29.1,72,0,716049.3358,21149.79883,-14071.35065,11734.80603,-30843.96341,5882.224382,653154.378
2013/9/21,34.1,27,30.6,54,0,716827.6239,19149.0126,-5228.989166,37246.54135,-632.215795,5502.274049,774680.411
2013/9/22,31.6,25.8,28.7,65,7.1,717595.5125,16463.65127,2189.985298,-24826.25782,22882.26177,-13989.66257,736602.2054
2013/9/23,30.2,24.5,26.7,88,69.5,718157.6793,12382.03868,2857.99564,-21229.08883,20532.51343,18710.8395,746006.5653
2013/9/24,32.2,26.4,28.8,77,0,718583.8733,6565.107232,719.1677482,29235.66469,2876.014638,-19323.03406,812301.0644
2013/9/25,31.4,26.1,28.2,74,0,717726.7503,-2599.533099,771.3417338,4655.777038,-13618.21981,16560.92616,814859.0693
2013/9/26,28.8,23.9,26.1,77,1.7,714976.5698,-15823.48455,6459.832604,-21358.451,-16766.24109,-8798.416796,782005.4844
2013/9/27,29.6,21.7,25.1,68,0,710023.6988,-32961.73473,15586.13608,9869.647013,-2789.667009,1124.759414,753597.0177
2013/9/28,28.8,22.9,26,72,0,703918.5524,-51826.48998,22008.80209,11835.98956,20693.57241,7561.128953,735984.5945
2013/9/29,26.7,23.7,24.9,72,0,697341.593,-70361.10441,16138.29163,-15128.90587,28969.0211,-14991.36347,665912.6699
2013/9/30,26.9,22.2,24.2,87,3.5,690372.3283,-87085.61693,-5623.614568,735.4717423,4241.447027,20256.03198,592115.2086
2013/10/1,32.2,23.9,27.2,75,0,684165.971,-99261.37402,-30002.89352,14724.14933,-31336.76523,-21195.5568,366722.9148
2013/10/2,31.3,24.7,27.8,57,0,680667.4779,-103533.1376,-36638.25897,-14284.52598,-35975.00179,14775.72898,359014.3243
2013/10/3,30.5,22.4,26.8,49,0,680034.9199,-99272.07247,-20912.17069,-14073.43215,-4221.226425,-7309.51592,426820.5669
2013/10/4,29.2,22.8,26,58,0,681455.286,-87760.37549,3484.224757,21036.61811,27066.19406,-3069.450506,597533.5307
2013/10/5,29.9,22,25.8,52,0,683857.2952,-71146.08977,18595.24545,4751.963983,24360.58186,12180.93098,652159.604
2013/10/6,30.3,21.2,25.8,47,0,686607.1571,-51392.24968,17786.10861,-25593.13684,-4203.315321,-18502.59588,624443.4138
2013/10/7,30.7,23.3,26.9,50,0,689023.8124,-30620.59545,7584.970719,7165.762128,-23752.89341,20624.36911,710183.0567
2013/10/8,28.6,24.3,25.8,59,0,690635.9286,-10659.00284,-436.5917769,25874.09192,-13910.31382,-17042.90874,729620.262
2013/10/9,30,23.7,26,71,0.9,691220.2742,7145.568331,-511.9226402,-18118.20528,11304.6369,10016.43121,746727.4597
2013/10/10,31.3,23.6,26.8,78,0,690863.6782,22058.72182,3398.090119,-18530.97333,23201.98954,195.6643388,767377.8752
2013/10/11,32.2,24.6,28,69,0,689637.8307,33600.99153,2896.097094,28576.68265,10390.13711,-10036.97105,788055.9744
2013/10/12,32,25.1,28.3,69,0,687720.6924,41669.08544,-4653.099114,7758.282172,-11088.33026,18177.76919,769312.8885
2013/10/13,31,24.7,27.6,62,0,685288.6383,46399.86706,-12261.76769,-33301.51934,-18138.61667,-21799.20787,644294.5119
2013/10/14,28.4,24.2,26.5,66,0,682818.9895,48451.42913,-9446.718962,7041.0486,-5222.342429,20311.85596,742461.6234
2013/10/15,30.5,24.9,27.4,57,0,680380.4314,48116.00292,4962.250144,31035.58719,10780.29532,-14356.8319,763836.7458
2013/10/16,27.1,22.6,24.8,58,0,677917.289,45611.88332,19872.33197,-21566.12125,12703.64734,5320.666558,729237.029
2013/10/17,26.7,21.3,23.9,62,0,675623.4261,41506.50609,21071.28305,-21809.1484,1916.877835,4757.018246,719100.2567
2013/10/18,26.3,22,23.9,60,0,673434.5708,36117.32672,3260.779579,31568.24895,-8519.727327,-14005.18414,711253.5793
2013/10/19,27.5,20.7,23.9,59,0,671458.4436,29981.92773,-22175.59939,7893.442241,-9050.002906,20445.45243,679477.405
2013/10/20,28.1,20.4,24.2,58,0,669860.0933,23702.25316,-34501.75628,-35800.85631,-1815.445944,-23079.88046,570269.3141
2013/10/21,27.9,20.2,24.1,59,0,668787.4707,17796.39303,-20770.03291,7192.018836,4705.752822,20619.22881,679316.0572
2013/10/22,28.3,20.9,24.6,56,0,668073.2215,12320.4627,11203.7273,32001.03166,4979.175754,-14301.17134,711758.5842
2013/10/23,27.7,20,24,36,0,667435.4547,7120.400528,37404.66332,-21375.9814,909.3685128,5135.822939,699955.5003
2013/10/24,27.7,19.6,23.6,31,0,666725.7256,2172.575135,36406.49745,-21889.9288,-2192.131448,5201.161168,694318.3065
2013/10/25,26.8,20.2,23.6,27,0,665890.2613,-2423.117534,6908.689483,31274.94457,-2206.206268,-14408.74139,684225.1804
2013/10/26,25.2,17,21.2,31,0,665070.933,-6330.037981,-29633.45779,7968.409605,-658.9951226,20902.67148,645542.9956
2013/10/27,25.7,16.4,20.8,49,0,664462.9887,-9180.664775,-45052.27843,-34926.26842,419.689766,-23610.00855,542766.6755
2013/10/28,27.2,17.2,21.7,61,0,664034.792,-10941.76654,-26801.6631,6849.981957,381.9473967,21553.74191,650151.6655
2013/10/29,26.6,19.7,22.7,66,0,663701.5423,-11723.9946,12157.00654,31686.87909,195.3310322,-15269.84191,683862.1674
2013/10/30,29.2,21.5,24.5,62,0,663301.0367,-11780.61879,42676.45274,-20461.55053,374.8677498,5870.357829,691031.5663
2013/10/31,29.4,20.6,24.7,65,0,662715.7683,-11326.94714,41634.04869,-22322.37946,511.5760996,5131.334753,679991.6729
2013/11/1,30.4,20.9,25.3,62,0,662050.7376,-10313.28344,9830.599079,30557.95158,437.7028433,-15252.25723,675667.8463
2013/11/2,28.1,22.8,25.6,54,0,661399.7316,-8708.465514,-29102.60489,8617.017471,-94.10107391,22379.18166,657505.2818
2013/11/3,27.9,23.7,25.5,61,0,660718.0585,-6658.125082,-46549.17052,-34635.41753,-1039.442666,-25006.28877,540378.6155
2013/11/4,25.8,19.4,23.1,71,1.1,660140.5702,-4126.84976,-29513.58339,7182.022252,-997.1988574,22570.77266,650602.4857
2013/11/5,23,19,20.9,88,11.4,659661.3798,-1270.507786,9146.902156,31145.38517,208.3971679,-15787.51087,677902.55
2013/11/6,27.5,20.6,23.2,78,0,659271.5899,1711.738316,40534.61629,-21675.20763,1134.92516,5857.184034,688521.9817
2013/11/7,28.2,20.6,24.1,69,0,658850.4841,4471.671764,41211.87407,-21298.85371,377.8092944,5126.827841,695742.0541
2013/11/8,28.5,21.9,24.5,73,0,658293.6397,6685.388007,11003.17829,31722.94478,-1048.703236,-14861.95583,703418.4793
2013/11/9,29.3,21.2,25.2,73,0,657513.1286,8089.202167,-26942.12956,7106.101345,-819.481347,21694.23511,678671.0828
2013/11/10,27.2,24.9,26.1,76,0.3,656489.4373,8558.437227,-43705.85862,-34826.16825,1370.72394,-23995.80275,579991.5165
2013/11/11,28.3,23.7,25.6,77,0,655154.3413,7990.431452,-26713.05981,9045.098839,2679.210962,21712.42737,684679.727
2013/11/12,24.7,20.1,22.8,81,6.9,653544.7488,6491.900484,11133.94981,31375.86539,1098.97553,-14846.62181,693653.1986
2013/11/13,20,16.6,18,89,6.5,651840.8862,4415.519451,41275.56286,-23004.55077,-1593.379933,5137.075804,670975.6707
2013/11/14,20.9,16.5,18.2,81,0.3,650256.8143,2187.746744,40611.56729,-21467.61953,-2344.682967,5354.027561,667457.0616
2013/11/15,23.3,16.4,19.4,66,0,648817.0931,10.22078113,8616.147251,32206.31656,-926.3012801,-14792.24931,664430.6501
2013/11/16,24,15,19.3,65,0,647571.5614,-1913.591546,-31278.45249,7231.615564,811.553707,21153.90388,629548.9283
2013/11/17,23.6,16.8,20,48,0,646600.1547,-3380.676161,-48848.30315,-35538.72831,1319.951738,-23499.01025,518775.7271
2013/11/18,23.8,16.6,20.3,36,0,645967.616,-4264.483575,-30150.89424,7798.501582,331.7141541,20934.80288,628344.2803
2013/11/19,21.9,17.3,19.5,40,0,645572.1253,-4697.783865,11191.14237,31496.80528,-1522.92704,-14474.89373,662671.2123
2013/11/20,22.5,16.6,19.1,55,0,645282.1039,-4898.78558,44220.75495,-21435.77382,-2468.854424,5234.466889,665390.8952
2013/11/21,23.8,16.9,19.9,55,0,645005.7524,-5056.659606,44120.85066,-21721.82923,-808.8370415,4929.416965,666864.7179
2013/11/22,25.8,17.9,21,65,0.4,644724.1354,-5274.267886,10996.69873,30692.05856,2555.50841,-13991.83606,671210.3198
2013/11/23,26.6,18.5,21.9,70,0,644404.7272,-5660.665787,-30335.83533,8027.071735,3814.006437,20197.20975,646847.7297
2013/11/24,27.5,19.2,21.6,79,2.9,643946.7605,-6387.97893,-49007.70493,-33854.05294,485.5565271,-22330.82852,549720.4736
2013/11/25,21.4,14.7,17.8,45,0,643199.3439,-7637.826754,-30931.4525,7281.289285,-4171.748415,20409.17564,633089.46
2013/11/26,22.7,13.7,17.9,46,0,642332.4619,-9163.772695,11219.71692,31123.27747,-3517.269331,-14421.70315,661483.7673
2013/11/27,20.8,13.9,17.7,74,1.3,641379.577,-10832.23531,46079.18902,-21360.26754,2415.087043,5500.834775,669639.7072
2013/11/28,19,11.2,14.7,64,6.7,640319.6272,-12549.53786,46944.01453,-21900.77204,6049.564445,4797.719495,664132.0663
2013/11/29,17.4,11,14.3,27,0,639238.4725,-14077.68328,12472.41717,31842.79676,2186.212136,-14297.21703,655312.9152
2013/11/30,19.2,10,14,36,0,638210.4716,-15183.33137,-32046.72754,7793.32299,-5031.19373,21051.49385,604437.7656
2013/12/1,20.8,10.8,15.9,41,0,637400.9963,-15546.89382,-53207.05029,-36082.00289,-6506.235648,-23722.09674,477821.8198
2013/12/2,22.1,11.9,16.6,38,0,637013.1291,-14876.75796,-34915.14044,7883.460503,-97.98263445,21105.66657,609356.1372
2013/12/3,22.8,11.9,17,49,0,636782.5638,-13510.19637,8486.569114,31955.14332,5417.351919,-14320.63452,655197.4077
2013/12/4,23.1,12.6,17.6,49,0,636549.6557,-11726.24218,44489.65415,-21881.31748,3315.545686,4820.552577,659955.6785
2013/12/5,21.4,11.6,16.6,37,0,636228.9727,-9725.771694,47027.09399,-21542.0052,-2505.3239,5515.11192,662232.8991
2013/12/6,21.3,11.7,16.6,47,0,635773.1948,-7653.4435,15376.99241,31248.39692,-3763.193529,-14407.76152,663867.5435
2013/12/7,22.2,12.6,17.1,49,0,635175.2409,-5583.914162,-26088.36894,7482.806081,817.6949804,20317.29271,636535.89
2013/12/8,23.1,13.6,17.9,61,0,634487.405,-3503.105204,-46633.52258,-33891.54772,4244.855052,-21967.375,537242.8223
2013/12/9,25.7,17.1,21.1,56,0,633709.5789,-1442.9137,-32156.11131,7629.297444,1187.739688,19188.75182,631150.2444
2013/12/10,21,15.5,18.6,46,0,632873.4427,607.2938109,5263.513072,29990.86613,-4115.76088,-12529.58965,655695.5697
2013/12/11,19,15.6,17.5,47,0,631948.8285,2592.64616,37150.55,-20734.9436,-3775.89275,3429.077791,659477.3686
2013/12/12,15.7,13.6,14.7,50,0.2,630889.1176,4455.539448,40414.52485,-20132.57008,2629.956356,6441.223616,661389.1179
2013/12/13,18.4,13.3,15.6,76,1.8,629876.8512,6415.662481,14443.74391,29734.64015,6950.204424,-14868.79348,662971.6094
2013/12/14,17.2,14.8,15.6,90,2.9,629038.5177,8609.252683,-20398.21467,6035.93538,2075.274403,19802.21979,639774.4334
2013/12/15,15.2,13.6,14.3,97,57.4,628309.5197,10904.56418,-39059.95281,-32818.73822,-7694.617011,-20541.36263,535897.5759
2013/12/16,14,9.7,11,96,26.1,627626.603,13124.33059,-29501.99868,9151.109506,-9660.217705,16848.46309,636117.2488
2013/12/17,10.5,8.9,9.6,95,38.4,626785.3699,14913.5735,-363.0065154,28586.35842,887.2017147,-9610.557489,675322.3127
2013/12/18,12.3,8.2,10,67,0,625665.7738,16036.33358,27129.25778,-21983.24135,12863.80743,803.0570856,678774.8644
2013/12/19,14.4,7,10.2,55,0,624222.0148,16404.78303,34835.58447,-17744.29367,11126.82565,8141.228017,679294.3742
2013/12/20,15.5,7.3,11.2,59,0,622701.6425,16316.46127,19768.60175,30529.61583,-4205.65688,-14994.8842,674460.8391
2013/12/21,15.8,10.5,12.7,51,0,621068.5979,15755.39459,-6793.314428,2624.336162,-16769.1006,18100.47348,650272.6303
2013/12/22,14.8,7.1,11,48,0,619159.2351,14564.58632,-27529.40808,-31704.17788,-10962.00954,-16581.77899,557405.4252
2013/12/23,17.3,7.8,12,50,0,617013.6955,12847.49578,-29530.95137,13735.27939,9428.000568,11272.63703,645675.8409
2013/12/24,16.7,8.2,12.5,45,0,614676.0566,10732.60081,-12393.19994,25073.96026,21675.45985,-3377.890951,668124.3863
2013/12/25,16.9,8.8,12.7,46,0,611994.4213,8114.073752,11794.02358,-27047.21001,8785.984783,-5219.32587,664643.4632
2013/12/26,17.8,8.9,13.1,40,0,608344.4068,4399.827725,26953.79698,-11237.78104,-17250.53527,13237.31445,665549.2732
2013/12/27,14.9,9.8,12.3,29,0,603820.9993,-45.12113286,25920.49037,36341.29585,-23180.59454,-17064.98219,666408.2838
2013/12/28,13.4,6.2,9.9,29,0,598547.9296,-4667.669701,11920.65072,-6190.264529,2421.928908,16577.04,644720.6187
2013/12/29,14.4,6.4,10.2,28,0,592708.413,-8759.728817,-5892.229048,-35549.79117,29943.15518,-10939.66295,584844.373
2013/12/30,17.2,7.4,11.7,40,0,586470.4227,-11585.78388,-18556.07329,25559.46987,22673.95701,2139.344798,611439.5503
2013/12/31,19,8.6,13.4,37,0,580069.3543,-12342.38451,-20941.9911,25627.28394,-14972.07454,7990.291472,559129.6272
2014/1/1,20.7,9.3,14.3,40,0,574051.8006,-9923.836246,-12170.62801,-40028.25998,-37413.43177,-16341.91691,344186.0154
2014/1/2,20.3,10.2,15,55,0,569815.4142,-2554.941236,3806.219213,-8902.599043,-14139.64327,18667.43797,555453.597
2014/1/3,23.9,14.4,18.9,64,0,566038.3698,7995.283273,13085.75034,40440.46285,22891.10457,-17290.69559,635995.1472
2014/1/4,20.8,14.7,17.9,47,0,562190.3905,20554.27185,9695.585941,-7581.430251,28786.48576,13626.46682,629404.9819
2014/1/5,20.1,10.8,15.3,38,0,558290.0577,34493.05956,242.4991973,-33133.13817,1445.46431,-8748.465581,570426.077
2014/1/6,21.3,11.5,15.8,59,0,554029.8337,48754.64941,-5312.883088,19020.42382,-23168.90805,3844.644389,625969.015
2014/1/7,22.9,15.3,18.2,67,0,549246.3271,62451.04225,-2240.487436,23231.24736,-16850.05035,1148.270185,643622.3126
2014/1/8,19.7,14.6,17.5,83,0.7,543870.7706,74868.76504,5138.807635,-24015.04603,8789.24884,-5086.263488,647208.1392
2014/1/9,15.3,11.6,13.7,59,0,537784.731,85371.04071,8201.201417,-11655.16282,21172.86885,8946.383927,645318.3758
2014/1/10,17.4,11.6,13.9,60,0,531684.1817,94372.82047,3844.801925,25990.71193,9079.417376,-11692.60077,643299.7745
2014/1/11,21.6,12.5,15.8,67,0,525777.8594,101770.6785,-5172.057866,248.3777916,-11015.67618,12418.99825,618657.676
2014/1/12,20,13.1,16,75,0,520008.1373,107138.5054,-12021.74622,-23880.70138,-17278.23661,-11238.39524,544999.211
2014/1/13,14.5,9.3,11.8,60,0,514557.4209,110325.3984,-10168.53783,9030.536811,-5194.195849,8130.396019,613270.0064
2014/1/14,14.9,8,11.3,57,0,509390.2309,110941.1703,-25.75007531,17273.55731,9783.845239,-4164.929963,627313.1273
2014/1/15,16.5,7.6,11.8,48,0,504502.78,108644.878,10948.07756,-15045.58195,12181.58394,-374.8461736,619577.655
2014/1/16,18.5,8.3,12.7,57,0,499679.6153,102910.7337,13528.61945,-9507.754121,1954.56044,4512.040357,608125.9836
2014/1/17,20,9.5,14.2,62,0,494942.7805,93581.68714,5189.303759,17219.02675,-7921.711508,-7537.189945,593345.1834
2014/1/18,20.1,11.1,15.7,33,0,490251.7521,80556.04458,-7933.728527,1555.924077,-8181.780998,8920.530794,563306.0509
2014/1/19,17.8,8.8,13.8,35,0,485613.7717,63919.33732,-15408.0129,-15728.56448,-1177.342612,-8541.808296,502462.4143
2014/1/20,20.3,10,14.8,42,0,481082.1914,43944.35563,-10766.04868,4771.361748,5085.166987,6561.009427,526399.7106
2014/1/21,18.1,10.2,14.4,21,0,476643.6324,20950.60234,2782.315077,11420.18858,5811.958954,-3687.516136,513094.0057
2014/1/22,17.1,7.7,12.4,21,0,472200.8524,-4718.695305,14537.7179,-8541.195421,1928.92261,479.6038066,485846.9276
2014/1/23,18.2,7.3,12.4,42,0,467596.7756,-32647.9592,14934.52032,-5935.856313,-2885.407071,2604.324339,451325.9146
2014/1/24,22.3,9.2,14.5,62,0,462846.7655,-62062.96454,3810.853857,9897.189825,-4819.908273,-4598.156952,403005.708
2014/1/25,22.4,15.1,17.9,71,0,458159.4804,-91825.36791,-9525.148099,1197.163441,-2130.438789,5449.958199,346175.5198
2014/1/26,25.4,16.8,19.7,69,0,453717.4093,-120753.0633,-14577.92674,-9052.596165,2736.79934,-5448.650844,300203.4316
2014/1/27,22,15.4,18.2,61,0,449479.0206,-147894.6969,-8307.514843,1998.735713,4681.724484,4569.358334,276752.178
2014/1/28,21.8,13.1,16.9,66,0,445748.5957,-171922.0505,3919.114972,7117.767105,1954.100446,-3268.645936,250244.1779
2014/1/29,25.2,13.6,18.2,64,0,442685.847,-191753.2891,11884.72766,-4981.660691,-3478.349018,954.5571946,218598.512
2014/1/30,25.1,14.1,18.8,63,0,440355.7687,-206561.981,8780.68984,-5469.117985,-6992.356248,1192.128257,186021.3917
2014/1/31,26.2,14.1,19.8,54,0,438927.516,-215587.2757,-2861.896326,6015.900457,-4418.030545,-3686.194043,165619.0261
2014/2/1,25.5,15.9,20,68,0,438523.3852,-218353.5319,-13623.50261,1936.943149,2533.322178,4823.233205,167145.4342
2014/2/2,25.8,15.2,20,70,0,439057.2897,-214889.5959,-15152.61253,-7663.749003,6230.193836,-5719.16056,171143.3364
2014/2/3,26.7,16.1,21,65,0,440269.5067,-205655.3176,-6361.499667,567.3010013,1776.533214,5373.32497,188936.7674
2014/2/4,23.5,17.1,19.8,70,0,442385.0288,-190755.5581,6973.585207,7677.490108,-5319.759048,-4417.304727,208548.7176
2014/2/5,22.4,15.9,18.6,72,0,445430.3744,-170730.1194,14781.83261,-5238.671685,-7181.140962,1569.04613,239030.7109
2014/2/6,24.5,17.1,20.1,76,0,449290.3079,-146497.9397,10222.76542,-7327.143908,-2378.87275,1698.325471,265678.828
2014/2/7,24.1,15.5,20.5,82,0.1,453870.3504,-119138.0288,-4176.191149,8704.300596,3637.64338,-5752.856404,322389.5545
2014/2/8,15.1,11.2,12.1,87,0.5,458792.8994,-90170.52352,-18023.96866,3496.750976,4533.203478,8931.189849,360925.3154
2014/2/9,11.9,9.1,10.8,93,15.4,463814.5398,-60991.44571,-19605.29371,-11112.03156,734.1092304,-10455.70132,373992.1535
2014/2/10,9.2,6.4,7.4,69,2.9,468649.5777,-32971.6705,-5482.424567,1769.898202,-2568.609716,9829.388588,454434.4932
2014/2/11,7.4,4.8,5.9,56,0,473179.6098,-7141.23761,15886.16644,11865.98802,-1704.101368,-6352.629851,501330.0203
2014/2/12,6.2,3.9,5.5,78,1.5,477423.6725,15826.71345,29057.11064,-6907.066383,1593.413005,1032.347834,530169.9983
2014/2/13,7.3,5.1,6.1,88,8.2,481402.1394,35470.78632,22500.06249,-9531.253812,2813.595276,5465.524694,552116.473
2014/2/14,13.5,5.7,8.6,59,0,485183.6096,51603.87978,-1489.397744,12267.16618,817.9444725,-11195.25351,523363.3204
2014/2/15,9.6,6.6,7.9,66,0,489147.3836,64574.69121,-26464.48571,5115.98052,-1108.287077,14822.12272,541552.2787
2014/2/16,17,9.6,12.5,73,0,493267.6514,74401.26129,-34392.75272,-16783.55038,-1717.632092,-15771.26558,480726.0153
2014/2/17,22.9,13.4,17,78,0,497716.3418,81418.28925,-17945.98895,1995.421841,-1369.346628,13510.69225,553826.8646
2014/2/18,19.1,8.8,15.1,92,1.2,502590.1418,85936.95363,12504.13957,17464.76594,-852.8674955,-8931.239662,591539.7536
2014/2/19,9.7,6.5,8.2,77,11.7,507787.8545,88067.95833,34914.7262,-11370.33369,-387.5777417,2200.569678,612325.5636
2014/2/20,16.9,4,9.7,57,0,513192.6337,87935.95473,31934.44654,-14060.68957,627.7231016,5239.502567,614359.3968
2014/2/21,17.2,8.7,12.6,56,0,518773.6868,85802.69445,4588.369601,19556.11634,1852.190067,-12220.46879,618104.7808
2014/2/22,14.6,10.8,12.9,70,0.5,524386.9155,81842.34328,-27808.23085,5758.760126,1218.67765,17200.7897,602829.1092
2014/2/23,21.9,11.7,15.3,74,1,530008.0862,76411.80647,-40788.49938,-24079.5509,-1343.302568,-18926.02328,513648.1378
2014/2/24,24,12.6,17.4,72,0,535758.8304,70062.02244,-23162.58822,5590.067071,-2797.890446,16808.01711,600098.636
2014/2/25,24.8,16.4,20.1,72,0,541559.3835,63107.31513,12917.21288,22832.57258,-1266.247103,-11331.65624,626517.1833
2014/2/26,25.7,18.4,21.2,78,0,547396.08,55913.40192,40704.75001,-17007.96851,1978.34222,3512.832952,629871.9592
2014/2/27,25.9,17.1,21,73,0,553265.1107,48824.72658,38643.56657,-16027.44576,3342.604511,5073.667099,636600.969
2014/2/28,22.5,17.3,19.5,79,0.8,559081.8114,42050.04739,6921.210202,25579.09314,750.5316419,-12772.48263,626026.064
2014/3/1,24.5,18.6,21.1,82,0,564818.5249,35822.71568,-31393.54825,4995.381822,-3011.499432,18243.00984,587901.2096
2014/3/2,21.9,16.3,18.5,81,0,570588.0733,30485.65605,-46998.99376,-29066.75793,-3124.275657,-20308.88174,497420.6629
2014/3/3,17.2,15.3,16.1,87,0.8,576403.1269,26183.89505,-27256.19811,7865.816722,545.7781367,18255.34108,610762.8547
2014/3/4,18.4,15.6,16.4,85,0.7,582071.995,22739.17379,13488.47192,26447.38378,3113.099559,-12432.88119,647486.2283
2014/3/5,16.4,13.7,14.9,81,0.5,587499.7224,20024.60219,44973.38364,-19585.26029,1829.654577,4268.127723,651810.8544
2014/3/6,18.7,14.2,16.3,80,0.6,592676.5665,17976.25157,43614.39945,-18007.79343,-840.6282031,4943.571214,656244.4774
2014/3/7,16.8,13.7,14.6,94,3.6,597527.6467,16427.15725,9947.542646,28142.44071,-1484.954549,-13117.0852,659004.2015
2014/3/8,15.9,14,14.5,92,1.8,601972.1809,15190.33858,-31267.16836,6225.335493,103.2553839,19105.8544,632003.4198
2014/3/9,13.9,10.9,12.4,90,2.9,605994.1687,14159.23384,-49060.67236,-30805.95722,1577.445459,-21177.92136,543415.7473
2014/3/10,13.2,10.7,11.9,89,2.7,609584.7894,13254.34705,-29558.29434,7684.432715,1347.802523,19398.09272,640297.5154
2014/3/11,16.1,12.5,13.9,89,0,612804.0497,12496.34778,13320.71205,28244.3773,359.5420257,-13515.81896,667001.6065
2014/3/12,21.6,15.4,18.1,93,3.4,615757.7708,11969.30033,47669.94713,-19973.09525,15.84705472,4979.967895,672123.8058
2014/3/13,22,17.3,19.7,80,8.4,618481.9275,11673.38248,47049.3835,-19855.32295,-91.78510746,4802.226132,668914.5166
2014/3/14,20,14.9,16.3,50,0,621062.7746,11648.17821,10879.69471,29179.43896,-671.9982189,-13701.34662,668150.454
2014/3/15,16.3,13.5,14.7,55,0,623428.8209,11732.75652,-34727.65416,7276.76618,-1272.254651,19971.29351,644507.839
2014/3/16,20.5,14.7,16.8,70,0,625502.4581,11764.04849,-55457.06557,-32468.5873,-132.7268342,-21855.4377,526103.2452
2014/3/17,25,16.8,20.3,77,0,627545.8286,11977.24571,-34062.99412,7734.126636,3010.291075,19241.8053,636508.3598
2014/3/18,27,19.1,22.3,81,0,629581.674,12315.91491,14398.32107,28640.20689,3513.573226,-12927.42267,677550.0156
2014/3/19,27.4,19.2,22.8,77,0,631568.914,12615.1676,53278.28393,-21102.82676,-1475.62053,4275.086355,683527.3546
2014/3/20,27.7,19.3,22.4,76,0,633464.3287,12691.60154,52206.57264,-18588.31414,-6727.544787,4963.254147,688298.8981
2014/3/21,19.9,13.5,15.4,59,1.7,635182.4715,12324.26668,10791.83667,29891.81484,-4211.492803,-12748.05677,673872.5699
2014/3/22,20.3,13,15.6,60,0,636820.8426,11524.32938,-39845.68054,4936.14964,5613.351782,17818.55517,644079.9043
2014/3/23,24.8,15.2,18.7,56,0,638355.6644,10193.14007,-60908.31319,-32310.74481,10848.01923,-19243.74274,539900.8164
2014/3/24,26.4,14.9,20.1,57,0,639991.2547,8500.002191,-35221.72844,10190.82552,2896.192892,16981.77193,642057.4054
2014/3/25,27.3,18.5,22.2,66,0,641639.9116,6269.705694,17969.91321,27047.16176,-11461.01256,-12061.03243,679177.6781
2014/3/26,28.1,18.5,22.8,74,0,643111.6078,3208.869369,57734.23471,-22979.69339,-14595.89437,5691.315011,687206.1868
2014/3/27,27.9,19.9,23.6,74,0,644293.8188,-837.9047252,53441.3772,-15298.77741,997.2990946,1240.887929,694413.2642
2014/3/28,27.6,21.7,24,80,0,645280.0347,-5722.333334,8608.817341,30740.51287,19603.42468,-7145.482359,699624.0149
2014/3/29,24.2,21,23.1,86,5.8,646008.4615,-11427.69401,-42644.40842,-191.3146801,16845.61035,11068.86716,663147.8625
2014/3/30,22.1,20.2,20.9,95,163.6,646004.2739,-18324.75249,-61678.5018,-30541.10709,-8696.578976,-11949.64186,539192.911
2014/3/31,21.2,18.8,20,95,95.4,645475.3633,-25864.61958,-32414.20815,17956.28654,-25993.65729,11356.94037,605563.8788
2014/4/1,22.2,18.7,19.9,94,23.5,644658.8383,-33339.49738,24298.17487,22147.0248,-10287.47237,-9515.177389,647752.7569
2014/4/2,22.8,17.9,19.6,91,38.5,643644.8721,-40159.15444,64881.69072,-31270.77428,21681.61394,7360.516949,663924.1101
2014/4/3,24.9,18.4,20.6,90,81.5,642682.8554,-45549.25227,56758.22693,-5731.638485,29513.1126,-5123.860127,668938.7053
2014/4/4,25.4,19,21.6,77,0,641709.1989,-49129.91706,3438.074892,35783.86744,-930.8993954,2615.614608,643412.0711
2014/4/5,27.3,16.4,21.3,65,0,640868.3515,-50293.13862,-55154.67398,-12735.38541,-33747.59138,1020.326068,379349.4444
2014/4/6,22.2,17.5,19.8,74,23.3,641767.5374,-46939.55401,-71592.65113,-30411.19868,-24658.45499,-6848.193791,425862.8052
2014/4/7,22.1,17.5,19.5,88,2.3,643556.0562,-40135.8118,-35988.50624,22439.98341,12630.06496,10531.63308,590703.1111
