date,U10,V10,U100,V100,Target
20120809 15:00,2.3294615877027,2.37408244674774,4.77096136727428,5.56989271369045,0
20120809 16:00,2.54882258513787,2.59855148215366,4.85902347442165,5.58436299611697,0
20120809 17:00,2.59598303626298,2.87799252623043,4.67759431391323,5.75800638523521,0
20120809 18:00,2.34936416340688,2.89478952887985,4.32693736918789,5.91151720749916,0
20120809 19:00,2.0482295397089,2.7731385096916,3.87548644640233,5.79135094908762,0
20120809 20:00,1.76094018606599,2.49573346593598,3.53119543713343,5.55416414583553,0
20120809 21:00,1.659263984,2.36186644482088,3.23517943840917,5.14081738260841,0
20120809 22:00,1.79512069651447,2.62145648576651,3.0808055035906,5.05084997447831,0
20120809 23:00,1.86607770554676,3.05257955376837,2.9969873534142,5.52081958198312,0
20120810 0:00,2.33205757583803,4.19833873449113,3.37257754534391,6.35443367829351,0.201669835432906
20120810 1:00,1.91103676362918,4.76872687370125,2.80592887192351,6.8379470517903,0.418569671134504
20120810 2:00,2.07934675996257,5.38254036972579,2.86489960363397,7.62301982994429,0.158255797783649
20120810 3:00,1.95743801575117,5.13230762260781,2.76417968133203,7.43829682331983,0.141058168960003
20120810 4:00,1.80979766809031,4.25958994763448,2.54395270096199,6.29551890098201,0.301193490077464
20120810 5:00,2.07934675996257,4.46708492358626,2.91708609187332,6.50763726875841,0.223005351800291
20120810 6:00,1.93972117403186,4.11465315846218,2.85811536016286,6.23681455565644,0.182219710819471
20120810 7:00,1.47823963020048,3.52561518195427,2.42183631848192,6.02078256485833,0.26228737348271
20120810 8:00,1.01169613159216,2.63741280728304,2.13272317363595,5.98242905924562,0.27224884567876
20120810 9:00,0.790657439665612,2.42558211541584,1.72775602489862,5.9018084249985,0.261723516903468
20120810 10:00,0.740459721460919,2.30727900972393,1.53049109935389,5.57619498959266,0.24123671698438
20120810 11:00,0.76830047273411,2.13013404518002,1.51640074752927,5.17935361519178,0.187482377837752
20120810 12:00,0.815967213550331,1.94741458874486,1.70688142960288,5.25214700339549,0.266798230325662
20120810 13:00,0.947156208186126,2.21499019952448,1.90623381467719,5.54879962844072,0.216990878815699
20120810 14:00,0.915518990830227,2.35930760070886,1.78985794590344,5.76091799621712,0.137862979923874
20120810 15:00,0.934501321243766,2.58228727635854,1.59468047988829,5.50340160138895,0.158443752431989
20120810 16:00,0.891052876074999,2.55255665293858,1.47099850276104,5.30458955188634,0.134385863650378
20120810 17:00,0.875445182179422,2.68138935442506,1.378106554,5.3899065337595,0.184381161390651
20120810 18:00,0.817654531809313,2.84924349915024,1.25233711703818,5.62315846585311,0.133446100931218
20120810 19:00,0.63584598940408,3.05983541504161,0.862504049890265,5.69125550643078,0.0677567873521773
20120810 20:00,0.333394191481685,2.95206190514426,0.297324382258148,5.46035174815019,0.114368948773759
20120810 21:00,0.0313642231240356,2.7965955201774,-0.254808663,5.20987987476108,0.0394699731739963
20120810 22:00,-0.269400257,2.93905475739803,-0.752145896,5.1128220238228,0.00186190228958406
20120810 23:00,-1.086905953,4.19517359689123,-1.876242853,6.46458741551966,0
20120811 0:00,-1.554293111,4.68696765929637,-2.314609354,6.6907948261742,0
20120811 1:00,-0.962656529,5.54118891259882,-1.408955113,8.01500926501562,0.107696642411881
20120811 2:00,-0.80581452,5.46123963257453,-1.232441932,7.76655849334953,0.130062958299003
20120811 3:00,-0.675685263,5.13344758447497,-1.048496617,7.42740347171011,0.204680005609144
20120811 4:00,-0.580664192,5.33639575684431,-0.932834032,7.67191058033388,0.0892773215271986
20120811 5:00,-0.503197214,5.1562023795588,-0.823674565,7.44869925213863,0.214077621225953
20120811 6:00,-0.352079367,4.58302754123086,-0.622077932,6.89658642621399,0.237947556411478
20120811 7:00,-0.287968765,3.76815987944488,-0.626258507,6.56137506761688,0.183817306915916
20120811 8:00,-0.183407425,2.78478373514619,-0.586775296,6.3649806481094,0.187670327224822
20120811 9:00,-0.292166483,2.65932486495423,-0.897995905,6.28374118943763,0.1567521795375
20120811 10:00,-0.531818019,2.72143930558849,-1.368542885,5.97061434387751,0.154214825983166
20120811 11:00,-0.85809519,2.78539872960791,-1.827012647,5.51314943096853,0.0716098108178449
20120811 12:00,-1.034780956,2.51910612768087,-2.169819825,5.14875496585826,0.0262193404050444
20120811 13:00,-1.108050216,2.30016809930668,-2.39649991,4.89793799636678,0.0719857159055089
20120811 14:00,-0.820315728,1.90411166595561,-2.265973058,4.87269855289594,0.0725495724847511
20120811 15:00,-0.578374527,1.80017760192404,-1.841412407,4.83168445725582,0.0581712244528071
20120811 16:00,-0.547082448,1.69870351573937,-1.687660136,4.58323368558973,0.0561037475229088
20120811 17:00,-0.608521775,1.72330329420838,-1.754084833,4.39078292912457,0.0228361998773378
20120811 18:00,-0.385661111,1.54987485600186,-1.464696118,4.30165614436817,0.0260313868089585
20120811 19:00,-0.221568498,1.54187992799943,-1.076831628,4.18019132266475,0.0355229760670475
20120811 20:00,-0.148680849,1.46500562028377,-0.878951061,3.99720535750115,0.0122168953562566
20120811 21:00,-0.378792117,1.31740694946971,-1.320234014,3.69669823367645,0.00422892750107776
20120811 22:00,-0.600126339,1.41396107996057,-1.694627761,3.31652911639691,0.0256554827735484
20120811 23:00,-1.784264423,2.68822960465532,-2.340758906,3.28024741640758,0.0186072744807678
20120812 0:00,-2.52840534,2.8167634471559,-3.51178451,3.83236024233222,0.00553871846973069
20120812 1:00,-3.39016698,2.52181291468873,-4.798379743,3.51314482637169,0
20120812 2:00,-2.992402789,2.22890970653204,-4.214400068,3.05107009149821,0
20120812 3:00,-2.368644487,1.79247861053088,-3.325356383,2.4273020639094,0.00327154268543546
20120812 4:00,-2.120087358,1.60748711064245,-2.902395456,2.12363417271232,0.0089218589974374
20120812 5:00,-2.036385835,1.45545386648126,-2.822115453,1.8916108705639,0.0168158521590812
20120812 6:00,-1.897732444,1.16308224309437,-2.782204824,1.62803765764176,0.0114621483402239
20120812 7:00,-1.466851563,0.78884656515915,-3.130390663,1.54653372147631,0.0225542715877166
20120812 8:00,-1.377691246,0.772367437295525,-3.513899703,1.71874365111621,0.0507471100201086
20120812 9:00,-1.506882726,0.824994329505166,-4.028150462,2.02175425250551,0.0757447594163718
20120812 10:00,-1.80420509,0.521459425952592,-4.705713683,1.41441847011134,0.0665351005524117
20120812 11:00,-2.001085628,0.0696123716273951,-5.04380718,0.164253255702578,0.12094727728534
20120812 12:00,-2.044392068,-0.160032249,-5.2484065,-0.757267055,0.142091907424952
20120812 13:00,-2.166669074,-0.3083444,-4.628644881,-1.292958248,0.138990694134612
20120812 14:00,-2.234358132,-0.376918835,-3.434537187,-1.572306416,0.195282396305861
20120812 15:00,-1.922478981,-0.708627731,-2.411999326,-2.068560221,0.17432571555332
20120812 16:00,-1.600773999,-1.321013386,-1.301382835,-3.014400255,0.178648620904694
20120812 17:00,-1.073090488,-1.662290808,-0.758231275,-4.133764797,0.260971705675886
20120812 18:00,-0.483176715,-1.862166682,-0.24306303,-5.089464178,0.163706416293509
20120812 19:00,-0.280109543,-2.122111634,-0.048556053,-5.925536813,0.230899347066444
20120812 20:00,-0.26191356,-2.404914732,-0.109568855,-6.599258866,0.25664880558578
20120812 21:00,-0.154557259,-2.813171835,0.0578722934514211,-7.264436152,0.389249126909405
20120812 22:00,0.0208520179407312,-3.432468092,0.381744760673355,-7.654209008,0.474015589489143
20120812 23:00,0.215912957129111,-4.542948676,0.629007168368287,-7.923697829,0.468752930888894
20120813 0:00,0.58092437878199,-5.198392697,0.941411063804741,-8.05581308,0.492152977875188
20120813 1:00,1.31549736470179,-6.26200545,1.87866022081375,-9.134437878,0.503899995554754
20120813 2:00,0.935084341821442,-6.319030817,1.35006760182233,-9.179639304,0.465933641679159
20120813 3:00,1.30601548476958,-6.093666566,1.82017763318066,-8.81407277,0.643454550477623
20120813 4:00,1.11524006053347,-5.710912302,1.65777598598414,-8.276740817,0.799454917735288
20120813 5:00,0.601322168207576,-5.591843336,0.905150069752106,-8.288041174,0.674748595886831
20120813 6:00,0.316486495043924,-5.025695492,0.583945703828809,-7.965981013,0.52222534700717
20120813 7:00,0.0896799270654105,-4.624236907,0.264990668199093,-8.369403741,0.481815612166267
20120813 8:00,-0.121576358,-4.445861559,-0.011227092,-8.78299679,0.541772373684559
20120813 9:00,-0.338521771,-4.845495332,-0.438149982,-9.471188503,0.585001389317163
20120813 10:00,-0.406032756,-5.16210017,-0.541169309,-9.958233869,0.803307953828003
20120813 11:00,-0.388586097,-5.371497318,-0.589754843,-10.21870709,0.75096323718891
20120813 12:00,-0.308179755,-5.59093093,-0.412507616,-10.42154849,0.723898110862749
20120813 13:00,-0.065822904,-5.770218684,-0.013026556,-10.57862344,0.839676715816167
20120813 14:00,0.0600964616769089,-5.834543298,0.234399776206399,-10.63964537,0.8141152066839
20120813 15:00,-0.04951407,-5.580894465,0.0863938428888016,-10.24921805,0.795507920628339
20120813 16:00,-0.340797422,-5.383358594,-0.394512974,-9.948628566,0.615731583408399
20120813 17:00,-0.194397196,-5.058998306,-0.099400839,-9.525995232,0.667418456147668
20120813 18:00,0.149605408236991,-4.894765249,0.559203070599424,-9.235576069,0.816370618269314
20120813 19:00,0.869090457493246,-4.526153276,1.95693691503035,-8.659257886,0.716192061826905
20120813 20:00,1.09855195185278,-4.204074003,2.51836975630805,-7.949030478,0.379287653661102
20120813 21:00,1.29236157766719,-3.944038329,2.85756876457999,-7.663696475,0.0510290393619835
20120813 22:00,2.05242907303332,-4.110096198,3.93589770732248,-7.44672963,0.206841458284832
20120813 23:00,2.51173133694967,-4.19130032,4.41950372044229,-7.088508328,0.269335584932252
20120814 0:00,2.83980438260421,-4.04212196,4.60844746510305,-6.477159039,0.345362271585991
20120814 1:00,4.79057090250752,-4.553591718,6.56813955543486,-6.195469937,0.293111543319734
20120814 2:00,4.3679057024604,-1.96448185,6.58059977575571,-2.947481879,0.257212659008261
20120814 3:00,5.11108584404938,0.349317504280103,7.36559365596914,0.671278451590056,0.232402965312591
20120814 4:00,5.39273927420336,2.21419122620628,7.69890454955182,3.13984120822576,0.213513762542203
20120814 5:00,4.94860771548485,2.47530103251871,7.06076326597696,3.58694894768617,0.262193394580159
20120814 6:00,4.07588920260299,1.98285709956105,6.00475959378509,3.0250510312141,0.237853579613435
20120814 7:00,2.86674103399185,1.32870832164148,4.8121385059325,2.43789927579947,0.141528047688948
20120814 8:00,1.71940117396903,0.592103815412717,4.14774175811014,1.84902566772967,0.143219616374421
20120814 9:00,2.35302886440744,0.44322541707668,3.97196365001246,1.50752489111998,0.179306451125218
20120814 10:00,2.24976827700539,0.0561415814029833,4.15219183679615,1.11666433839529,0.129405129130734
20120814 11:00,1.91740982723104,-0.440883225,4.39561114092129,0.23048417186529,0.113523163904896
20120814 12:00,1.6020764205409,-0.657100468,4.62523520111978,-0.715386887,0.0704820966071067
20120814 13:00,1.50362725835829,-1.037771081,4.62612521685698,-1.819094439,0.122826796410137
20120814 14:00,1.37667965449125,-1.510975344,4.44767706154769,-3.096709109,0.112207496098071
20120814 15:00,1.44107873050544,-1.835301209,4.48728276185324,-4.175162822,0.151865420763645
20120814 16:00,1.33078606009034,-2.089539704,4.17933731678086,-4.856442522,0.175641386516905
20120814 17:00,1.52213273997156,-2.324080442,4.30616455933235,-5.208848366,0.225166803423725
20120814 18:00,1.74604906749215,-2.542588122,4.55803901296092,-5.583638294,0.222629448817136
20120814 19:00,1.86411404018482,-2.783083997,4.47927262021841,-5.696706618,0.28916454200377
20120814 20:00,1.86522436908161,-3.218725095,4.2434184498595,-6.177103509,0.338502013732535
20120814 21:00,2.04990907558206,-3.757435853,4.24653350493972,-6.829685665,0.395169620991447
20120814 22:00,2.32860162867792,-4.234762902,4.36980068454239,-7.22858153,0.440842026007392
20120814 23:00,4.36827581209267,-5.704765303,5.73908989622987,-7.661340498,0.313598341134314
20120815 0:00,5.42938012779764,-5.59161772,7.62280820402093,-8.118779353,0.057231460681393
20120815 1:00,4.09423115111088,-5.294966722,5.90259742687338,-7.735550945,0.210600501795695
20120815 2:00,5.40053581297575,-5.012959684,7.82073990349447,-7.382848432,0.463208339790007
20120815 3:00,6.08481121990232,-3.619185197,9.21083393591421,-5.375775827,0.610374940644329
20120815 4:00,4.72749929460262,-2.389411508,7.7151302146542,-3.704172712,0.595526724405979
20120815 5:00,5.02792343093488,-1.516444087,7.63865423308021,-2.207771986,0.487830081994099
20120815 6:00,4.69680848355285,-0.495736571,7.16367075568529,-0.616589641,0.418099789248796
20120815 7:00,4.05273371645203,-0.043224455,6.69128850215344,0.207148801182979,0.44807817737372
20120815 8:00,2.792681404,-0.164482835,6.39526922653711,0.0595192477974973,0.424302217933984
20120815 9:00,2.30292522167076,-0.517572372,6.1726044638591,-0.676905217,0.367352683437704
20120815 10:00,2.22122714718616,-0.796791861,5.9166440357339,-1.315675892,0.352598427161334
20120815 11:00,1.98564275250835,-1.267887637,5.44374153742944,-2.449608726,0.286533211651391
20120815 12:00,1.92080301085391,-1.61354371,5.56287759035763,-3.435337572,0.272530768707112
20120815 13:00,2.092412194,-1.790088478,5.6773314403323,-3.828250469,0.182219712923979
20120815 14:00,2.01849488827993,-1.97685426,5.44270104788421,-4.237821954,0.122544871277278
20120815 15:00,1.99515258128433,-2.115767117,5.10974439341242,-4.315944986,0.0400338308054924
20120815 16:00,1.97656518867673,-2.314147685,4.76066015098965,-4.557207291,0.0607085780071428
20120815 17:00,1.87152480719653,-2.569673008,4.33301894790244,-4.912781974,0.0896532255626087
20120815 18:00,1.78161369876903,-2.743894819,3.95167952957771,-5.107515121,0.0994267441625728
20120815 19:00,1.89616390902522,-2.910683166,4.03023649024215,-5.2758243,0.110515926360345
20120815 20:00,1.98088783812036,-3.108599143,4.00994694411028,-5.459068765,0.121793062154203
20120815 21:00,2.05005022921843,-3.436136148,4.04428309910268,-5.915743843,0.101212288593834
20120815 22:00,2.79311366857836,-4.509807094,4.43550716810704,-6.903195992,0.146320827560251
20120815 23:00,3.64943052336139,-5.18253558,5.06812481160344,-7.271408224,0.139648524355135
20120816 0:00,3.82060744132912,-5.115169813,5.51189360264163,-7.479927788,0.199605298500474
20120816 1:00,4.13634677216555,-5.898331133,5.78104304883146,-8.499665379,0.513203634373519
20120816 2:00,3.69546491860045,-5.431400537,5.59645710284253,-8.360250816,0.483413198792427
20120816 3:00,3.68259245572263,-5.853254937,5.22443666231546,-8.543914349,0.359740616461173
20120816 4:00,3.3529654598872,-6.159969054,4.92249051609901,-9.070052789,0.596748408048984
20120816 5:00,3.44904920065374,-6.070796579,5.27001343910285,-9.187645942,0.665538939127379
20120816 6:00,3.20723079087768,-5.730765274,4.9828797453423,-8.866386296,0.609999045026951
20120816 7:00,2.0473299394233,-5.020325227,3.64804989518162,-8.389952179,0.62099425042668
20120816 8:00,1.9259610037182,-5.252565628,3.74774909440404,-9.219165757,0.600883362961034
20120816 9:00,1.56277365823705,-5.553400242,3.19342154672741,-9.733787341,0.410675676920606
20120816 10:00,1.64184735877219,-5.823857418,3.07549163679004,-10.0805053,0.666478698689777
20120816 11:00,2.01560851304583,-6.11048323,3.67710509038358,-10.28780869,0.119238084398878
20120816 12:00,2.13329960221441,-6.29617756,3.78591964496348,-10.45025697,0.0693485087149591
20120816 13:00,2.86059375481085,-5.66658069,4.96066106665844,-9.219165757,0.283619956166153
20120816 14:00,4.38965845236823,-4.941441884,7.28849494107437,-7.839567729,0.456817955404226
20120816 15:00,4.05359522509389,-4.013460194,7.10618783392481,-6.625448726,0.375246682912872
20120816 16:00,3.70282061167348,-4.051676969,6.33707972563761,-6.556953745,0.581524285670715
20120816 17:00,3.10563028030636,-3.989942179,5.28767444010797,-6.453302048,0.999436142368504
20120816 18:00,2.84680183029891,-3.913998588,4.98572829389151,-6.267213913,0.892209372372046
20120816 19:00,2.93001310818763,-3.492634146,5.14182875438832,-5.443455688,0.955831220595981
20120816 20:00,3.03942904264904,-2.792973189,5.2922321177867,-4.112349682,0.978009604984351
20120816 21:00,3.50329743706738,-2.005609633,6.20832533121324,-2.926719742,0.976130075337015
20120816 22:00,4.20116881737168,-1.394141234,6.89539524128314,-1.60409984,0.99097829578438
20120816 23:00,5.51461976172568,-0.187863029,8.22623712347491,0.37498081048594,0.997838546272059
20120817 0:00,5.52979087868882,2.02528020757973,8.1265379242525,2.92505502123796,0.978573431048229
20120817 1:00,6.02539471786986,6.29387556993765,8.78596921975814,9.70812073703899,0.999530121271055
20120817 2:00,5.41253447844443,6.96338141364522,8.94683365745219,12.5137901246196,0.998966263639559
20120817 3:00,4.91351445659536,7.92828606212363,7.62466699825697,12.6368941514486,0.999436145525266
20120817 4:00,5.26972416965688,9.06615448444811,7.88284449085236,13.9671525906158,0.916267271676196
20120817 5:00,3.93750800339587,8.18238733662222,6.51996522705556,14.3144161886857,0.993515651443223
20120817 6:00,3.5286624908098,8.33203015219692,5.36313146215701,13.1182860175561,0.998778311095727
20120817 7:00,3.72084436349248,6.96872579991575,5.76281008050179,11.4309646548002,0.997838545219805
20120817 8:00,4.15457967275295,6.27201217155823,6.70515792847495,10.5441256953554,0.998496379649344
20120817 9:00,4.00197665707711,6.11362399663176,6.36803770256674,10.2195230375476,0.946057671480653
20120817 10:00,3.72696480529766,6.53388709881395,5.79259979118587,10.7909462068583,0.972464984422354
20120817 11:00,3.30669446800858,6.28998874355908,5.22113384122955,10.5386135747511,0.991730081757868
20120817 12:00,3.05534832454249,5.67198334936748,4.84230802036362,9.68423488108709,0.966356529378449
20120817 13:00,2.92396284045794,4.83437226478703,4.74300898475001,8.70368987136945,0.939855252265752
20120817 14:00,2.81869124140884,4.53945931331352,4.65860480447845,8.34846432131559,0.835353800994508
20120817 15:00,2.72402840815537,4.22608393654183,4.63229056004084,8.01896200074839,0.662907609827255
20120817 16:00,2.7293327910532,3.98898752744945,4.70179988497037,7.63801322120787,0.772107866276268
20120817 17:00,2.66200793119621,3.78735840906147,4.67449265017662,7.51429673653393,0.789775376985621
20120817 18:00,2.34415298678049,3.49876155045312,4.24005936936708,7.29013716529305,0.698430579580778
20120817 19:00,2.03364257253099,2.80836401496077,4.01514705370225,6.5159904493136,0.745888530080239
20120817 20:00,2.10015137348062,2.3812989666161,4.4043992733076,5.98131475069805,0.504275900642417
20120817 21:00,2.29845368796847,2.63345682792541,4.48483149215463,6.08971978924897,0.494972260771398
20120817 22:00,2.4245347891552,3.2082212786555,4.20977316350493,6.41799719412633,0.419697386397496
20120817 23:00,2.55469618487871,5.13365789593642,3.78874525250322,7.58534184654471,0.190583589023584
20120818 0:00,2.28743689271915,6.17921419177002,3.2902640937229,8.88558985131082,0.156000373571189
20120818 1:00,1.96401769704916,5.49853392318067,2.87133482013219,8.13287577951356,0.167841364892035
20120818 2:00,2.43280505177929,5.7920793203098,3.46924410203516,8.32315764072757,0.121323183425258
20120818 3:00,2.75060523842571,5.82320566747684,3.83551654334274,8.29818314644323,0.0963255298199792
20120818 4:00,2.6376856566294,5.18248178271538,3.6780883015651,7.46688926526454,0.0929423903445264
20120818 5:00,2.56967727213845,4.81950068805979,3.66377664322168,6.94183025447714,0.0662531691060289
20120818 6:00,2.63426385112043,4.36122508438511,3.82544537636034,6.41617661287345,0.0581712244528071
20120818 7:00,1.67530285722906,3.41785733178416,2.85914340746928,5.87863035494388,0.0568555587504908
20120818 8:00,0.641917593517393,2.24367574326765,1.58752606058522,5.71570151127938,0.0374964740943949
20120818 9:00,0.322406504116477,2.02435471245991,0.775471964951042,5.45109079802866,0.0174795602700297
20120818 10:00,0.391698065673303,1.99993250160578,0.734127174181156,5.23880759661178,0.0614603871302169
20120818 11:00,0.785633424894512,2.21590146425706,1.01824009536909,4.6358519488899,0.112959305221146
20120818 12:00,1.44775279088195,2.16753590942828,1.52391869017001,4.06500636524788,0.0420073288328398
20120818 13:00,2.0221883907018,1.50717848260761,2.28190652095125,3.44837420875124,0.00299548807722383
20120818 14:00,1.9896812383665,0.865975730966663,3.07222809836023,2.8121192353169,0.00732132921704927
20120818 15:00,2.00550708884553,0.641387164484508,3.38549439765514,2.26684277677551,0
20120818 16:00,1.8023373867499,0.412009929207424,3.33195819422234,1.77567772251686,0
20120818 17:00,2.12313165321669,-0.06685695,3.23124652439825,1.11979993214483,0
20120818 18:00,1.60258949016325,-0.652511144,3.21481462037433,0.319426853413413,0
20120818 19:00,1.63124711130095,-1.252052477,3.1310649159943,-0.278177117,0.00676334526696264
20120818 20:00,1.52346023776811,-1.5293164,3.15650786416038,-0.742583784,0.0544121788374363
20120818 21:00,1.44262008261848,-1.597315497,3.40828703872059,-1.303320644,0.0980171016622135
20120818 22:00,1.04868472339727,-1.185489981,3.55776435919633,-1.708858861,0.0650314802017556
20120818 23:00,1.45801820740889,-1.218052929,3.04201459741301,-1.70053403,0.0796917575755745
20120819 0:00,3.35412618507189,-0.492090739,4.35179636654619,-0.743178415,0
20120819 1:00,3.8040294470694,-0.709337691,5.27952612725734,-0.979454937,0.0335436043582906
20120819 2:00,3.47968138911786,-0.693044601,5.08660312664696,-1.112804285,0.140024433651815
20120819 3:00,3.1774479714812,-1.060996884,4.70249517047673,-1.551438523,0.100930360304213
20120819 4:00,3.37786189933478,-1.119833043,4.82879311081626,-1.628610911,0.130626818035007
20120819 5:00,3.4285412833897,-0.994919352,4.82821376246608,-1.419791507,0.0571374870401118
20120819 6:00,3.42393406665744,-0.575372284,4.92728233034709,-0.79276585,0.0352410477774263
20120819 7:00,2.18873926073687,-0.943324567,3.68863555765937,-1.290981711,0.0457663744482106
20120819 8:00,0.942487134658864,-1.163281283,2.97487839023595,-2.15463153,0.05309651313512
20120819 9:00,0.610767529935698,-1.403151775,2.71069554255326,-2.566028454,0.0289446465032121
20120819 10:00,0.587731446274367,-1.616772289,2.71359228430417,-3.012606908,0.106850854386256
20120819 11:00,0.632421448577349,-1.614056774,2.82482716753899,-3.418896835,0.128841271499238
20120819 12:00,0.637950108656069,-1.650716226,2.84394566309497,-3.667437322,0.0700122136691457
20120819 13:00,0.650389593833188,-1.706384284,2.76051950066886,-3.937540681,0.0745230694598446
20120819 14:00,0.59971020977826,-1.786944562,2.56643780335811,-4.319430516,0.0796917575755745
20120819 15:00,0.595102993045994,-1.864789326,2.39089525325316,-4.675785368,0.116436421494641
20120819 16:00,0.682179389285825,-1.942181504,2.49633665298616,-5.007172684,0.110703877851923
20120819 17:00,0.718115679797501,-1.975220269,2.56991389345919,-5.061079867,0.116624376142981
20120819 18:00,0.654075367219001,-1.973862512,2.35497565554192,-5.097396285,0.123108726804266
20120819 19:00,0.641175160368655,-1.997849561,2.25706578436127,-5.212019979,0.162672679933066
20120819 20:00,0.49328350326291,-2.140866685,1.90540133580119,-5.612068023,0.171976314542816
20120819 21:00,0.33802029938554,-2.431879376,1.4019476194936,-6.202209817,0.200075176177165
20120819 22:00,0.391464013479827,-3.003042699,1.19569960682904,-6.413298997,0.290104306827438
20120819 23:00,0.701068977888116,-3.902330752,1.29882361316132,-6.104609443,0.263133155194812
20120820 0:00,1.80357594191942,-5.158709028,2.37930828624953,-6.901300866,0.292735640336578
20120820 1:00,0.704597437781759,-5.581049232,1.08846996859149,-7.752149561,0.344986367550581
20120820 2:00,0.764403962223838,-5.558983707,1.06118048481824,-7.873986522,0.359364712425763
20120820 3:00,0.797067525572974,-5.284543739,1.11739682139113,-7.462343197,0.49873130638677
20120820 4:00,0.218784439236864,-4.990796438,0.30307862559739,-7.114575559,0.481721643786256
20120820 5:00,-0.132233854,-4.423988264,-0.12427469,-6.51189661,0.344234558427507
20120820 6:00,-0.04896477,-4.566954478,0.0312753672158337,-7.037096715,0.279672959059204
20120820 7:00,-0.221943641,-4.526960714,-0.184857344,-7.410296339,0.231839109785603
20120820 8:00,-0.589063691,-3.746852466,-0.858361804,-7.2133463,0.198853485168383
20120820 9:00,-0.935941533,-3.694906542,-1.491477827,-7.216894949,0.226294512373194
20120820 10:00,-1.273618371,-3.770297086,-2.127868589,-7.534499067,0.366037020892149
20120820 11:00,-1.538147229,-3.825460898,-2.745702502,-7.966251406,0.619866544633973
20120820 12:00,-1.497662812,-3.948200381,-2.700401958,-8.26374651,0.617329179504844
20120820 13:00,-1.56529019,-4.210688189,-2.756072505,-8.641086225,0.695611302998091
20120820 14:00,-1.672481884,-4.374800531,-2.958560475,-8.873522758,0.833098373625285
20120820 15:00,-1.731368308,-4.578906638,-3.033333661,-9.123702538,0.923503410415475
20120820 16:00,-1.68766354,-4.803239475,-2.927996253,-9.441898097,0.939855235429689
20120820 17:00,-1.631997467,-4.928737149,-2.821021477,-9.635299488,0.962691455299852
20120820 18:00,-1.697324594,-5.091930094,-2.909985194,-9.838755384,0.938069698364205
20120820 19:00,-1.868463264,-5.28132585,-3.173601607,-10.05640588,0.938915504278146
20120820 20:00,-2.133452172,-5.502440799,-3.620057562,-10.34207215,0.943144410734146
20120820 21:00,-2.199239349,-5.724934843,-3.825820269,-10.58574607,0.913260015191074
20120820 22:00,-2.178537091,-6.105565149,-3.598225975,-10.80753666,0.942204662746541
20120820 23:00,-1.632917568,-6.312429446,-2.803010417,-10.91458758,0.9203082087523
20120821 0:00,-0.650710416,-6.688922466,-1.109425055,-10.63779293,0.749271667451183
20120821 1:00,-0.995426789,-7.944649378,-1.396402659,-12.39756416,0.434827540395753
20120821 2:00,-0.581306666,-8.18824919,-0.725046902,-12.4723464,0.337468276319839
20120821 3:00,-0.210754496,-7.190762142,-0.361809263,-11.57260414,0.197537822622829
20120821 4:00,1.43809037596165,-7.564878683,2.05793767643876,-11.62854361,0.316041716838354
20120821 5:00,2.46755167958923,-6.671993489,3.65750615472674,-10.39316451,0.624095461612512
20120821 6:00,3.0891810182544,-5.215577586,4.87178918631476,-8.400541588,0.274880174978884
20120821 7:00,2.76444257038235,-3.639953264,4.80344098117771,-6.259531854,0.389625025683546
20120821 8:00,2.27935609223323,-3.056161836,4.33492505886731,-5.625354878,0.238229485753352
20120821 9:00,1.9757278892436,-2.32347768,4.20153581980953,-4.889898014,0.249600594136239
20120821 10:00,1.91104969215705,-1.726964405,4.54768640711651,-4.030785473,0.343576723997968
20120821 11:00,1.85221049897414,-1.622362551,4.45673919866802,-3.658640766,0.446950463162981
20120821 12:00,1.89443098873897,-1.971035397,3.97885295791141,-3.740489048,0.353538195141764
20120821 13:00,1.45291246279399,-1.851355799,3.88955933507107,-4.186827161,0.256460848832933
20120821 14:00,1.5458873711059,-1.855125235,4.08964319365775,-4.253954529,0.234376465444446
20120821 15:00,1.4295564471794,-1.80093959,4.11058861136104,-4.331092118,0.27488017392663
20120821 16:00,1.33658153886748,-1.87962657,3.90499280074718,-4.522464001,0.238605388736509
20120821 17:00,1.25438633006999,-1.906954982,3.76113085283775,-4.725612614,0.207217362320242
20120821 18:00,1.07607213393555,-1.914022675,3.38356213897584,-4.780963251,0.240202982728446
20120821 19:00,0.773342239238781,-1.951717037,2.67527630348305,-4.891664524,0.23541019970038
20120821 20:00,0.424349467459274,-2.058203609,1.86171218427111,-5.277352471,0.291232019985922
20120821 21:00,0.183602844970451,-2.287668036,1.1468120063457,-5.966291247,0.306926036876944
20120821 22:00,-0.086787951,-2.867690028,0.292459442132618,-6.179450082,0.315101959380463
20120821 23:00,-0.305975175,-3.456193251,-0.232278391,-5.926839197,0.242082505010005
20120822 0:00,-0.252076677,-3.81146261,-0.229522415,-5.897986206,0.125364156277996
20120822 1:00,-0.375347258,-3.867805263,-0.424932003,-5.619229065,0.1800582623528
20120822 2:00,-0.578099258,-4.693559274,-0.741849116,-6.723164825,0.207123385522199
20120822 3:00,-0.377194657,-5.634082393,-0.453329594,-8.104916277,0.187952254462189
20120822 4:00,0.219515102010377,-5.442962649,0.338395238000889,-7.827100585,0.288318760291669
20120822 5:00,1.06285257818112,-6.143248736,1.412960074,-8.989652404,0.321304384908888
